label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12
3	251 m/(s^2)	0.76	Computer Engineering	Bioinformatics	Chris	1.223	320	1.3298	663	Tony	0.8605 N	Bakersfield	0.7197
1	585 m/(s^2)	0.7642	Human Computer Interaction	Computer Game Design	Vani	1.3544	1045	0.9019	-15	Michael	0.8941 N	Chula Vista	1.0563
5	869 m/(s^2)	1.5627	Computational Media	Technology and Information Management, Games and Playable Media, Human Computer Interaction, Applied Mathematics	Sam	0.3637	766	0.5605	1091	Lise	0.4368 N	Chula Vista	0.9362
3	243 m/(s^2)	0.5162	Bioengineering	Bioinformatics	Chris	1.121	-20	0.871	550	Fabrice	0.9831 N	Bakersfield, San Francisco	0.8767
1	1151 m/(s^2)	0.6325	Biotechnology	Statistics	Vani	1.086	885	1.1187	-29	Sam	0.9068 N	San Bernardino, Modesto	0.8872
4	549 m/(s^2)	-0.187	Games and Playable Media	Natural Language Processing	Reilly	0.7428	1408	0.6388	1030	Reilly	1.0172 N	Moreno Valley, Sacramento	0.1536
2	716 m/(s^2)	0.9717	Computational Media	Data Science	Fabrice	1.0476	790	0.9418	1115	Andrew	1.0799 N	Long Beach	0.9442
5	1006 m/(s^2)	1.3939	Computational Media	Human Computer Interaction, Bioengineering, Games and Playable Media, Electrical Engineering, Technology and Information Management	Inan	0.3926	415	0.2288	791	Lise	0.3667 N	Chula Vista	0.5954
4	450 m/(s^2)	-0.0686	natural language processing	Natural Language Processing	Reilly	1.1975	1023	0.9086	427	Eriq	1.1146 N	Anaheim	0.5096
0	778 m/(s^2)	1.1968	Electrical Engineering	ROBOTICS ENGINEERING	Andrew	1.0183	327	0.2715	624	Sam	1.0451 N	Riverside	0.6119
0	385 m/(s^2)	0.5796	Electrical Engineering	Robotics Engineering	Andrew	1.1895	71	0.8246	842	Tony	0.8229 N	Stockton, Riverside	0.1341
2	798 m/(s^2)	0.9172	Applied Mathematics	Data Science	Fabrice	1.4043	309	0.5805	1131	Andrew	1.148 N	Irvine	0.8272
4	657 m/(s^2)	?	Computer Game Design	Natural Language Processing	Reilly	1.1288	829	0.9122	982	Reilly	0.8307 N	Moreno Valley, Anaheim	0.0984
4	466 m/(s^2)	-0.2683	Games and Playable Media	Bioinformatics	Reilly	0.6727	1020	0.9638	809	Eriq	0.9564 N	Moreno Valley, Sacramento	0.9522
3	386 m/(s^2)	0.8616	Computer Science	Biotechnology	Chris	0.746	294	1.5468	758	Fabrice	0.6632 N	San Diego	-0.2611
3	58 m/(s^2)	0.082	Statistics	Bioinformatics	Chris	0.6278	228	0.3837	951	Chris	0.5026 N	San Francisco, San Diego	0.7864
1	846 m/(s^2)	0.9024	Human Computer Interaction	Computer Game Design	Vani	1.0421	987	1.8696	716	Chris	0.8455 N	San Bernardino, San Jose	1.3276
3	NULL	0.3154	bioengineering	Bioinformatics	Chris	0.6965	-34	0.8108	919	Tony	1.6993 N	bAKERSFIELD	0.7324
1	415 m/(s^2)		Biotechnology	Computer Game Design	Vani	1.2923	833	1.3531	250	Chris	0.7788 N	Oakland, San Jose, San Bernardino	0.6659
4	906 m/(s^2)	-0.1609	Games and Playable Media	Natural Language Processing	Lise	1.193	1097	0.7933	747	Reilly	0.8334 N	Santa Clarita, Anaheim	0.6465
1	647 m/(s^2)	1.1819	Electrical Engineering	Computer Game Design	Vani	0.7946	797	1.0127	358	Chris	0.6189 N	Oakland, San Jose	1.0268
1	424 m/(s^2)	0.9338	Human Computer Interaction	Data Science	Eriq	0.9902	1409	0.908	528	Chris	0.7858 N	Modesto, San Bernardino	0.9341
2	1013 m/(s^2)	1.0782	Computer Game Design	Data Science	Eriq	0.6764	971	1.3569	1531	Chris	1.1376 N	Long Beach	1.0034
4	683 m/(s^2)	-0.0845	Computer Game Design	Natural Language Processing	Reilly	0.6895	1459	1.3526	1078	Reilly	1.1798 N	Sacramento, Anaheim	1.3966
3	62 m/(s^2)	0.5437	Computer Science	bioinformatics	Sam	1.1565	168	0.9588	1377	Fabrice	0.839 N	Bakersfield	0.4602
5	1232 m/(s^2)	0.9147	Technology and Information Management	Technology and Information Management	Inan	0.1265	756	0.8706	1182	Tony	0.1493 N	Chula Vista	0.8811
4	326 m/(s^2)	-0.6106	games and playable media	Computer Engineering	Reilly	1.1471	1372	1.1117	754	Reilly	0.8462 N	Moreno Valley, Los Angeles, Santa Clarita, Anaheim	0.7714
0	938 m/(s^2)	1.2611	Electrical Engineering	Robotics Engineering	Andrew	1.3743	462	0.8331	217	Inan	1.0069 N	Santa Ana	0.6865
4	688 m/(s^2)	-0.7936	Games and Playable Media	Computer Engineering	Lise	0.8804	809	1.1808	676	Sam	0.8527 N	Sacramento, Moreno Valley, Santa Clarita, Los Angeles	1.1741
5	1479 m/(s^2)	1.2982	Technology and Information Management	Bioengineering, Electrical Engineering, Technology and Information Management, Human Computer Interaction	Sam	0.2906	917	0.7547	971	Lise	0.087 N	Chula Vista	0.6637
5	942 m/(s^2)	1.6903	cOMPUTATIONAL mEDIA	Bioengineering, Applied Mathematics, Technology and Information Management, Games and Playable Media, Electrical Engineering	Inan	0.4916	693	0.7978	1286	Lise	0.6152 N	Fresno, Fremont	1.1974
2	1023 m/(s^2)	0.8574	Natural Language Processing	Data Science	Michael	0.7959	961	0.3736	1086	ANDREW	1.0194 N	Long Beach	1.3593
5	872 m/(s^2)	0.7939	Human Computer Interaction	Technology and Information Management, Applied Mathematics, Bioengineering	Tony	-0.2393	992	0.626	931	Vani	0.3137 N	Fremont	1.4057
5	1112 m/(s^2)	1.501	Data Science	Electrical Engineering, Bioengineering, Human Computer Interaction, Applied Mathematics	Inan	-0.0131	603	0.7832	1079	Lise	0.68 N	Fremont	0.5217
5	1173 m/(s^2)	0.9838	Robotics Engineering	Technology and Information Management, Games and Playable Media, Human Computer Interaction, Electrical Engineering	Tony	0.2396	38	0.5987	1331	Lise	0.4875 N	Chula Vista	1.2931
2	1034 m/(s^2)	0.6395	Applied Mathematics	Computer Science	Fabrice	1.5511	761	0.6075	1072	Andrew	1.1309 N	Long Beach	0.852
3	273 m/(s^2)	0.8798	Bioinformatics	Biotechnology	Chris	1.1414	447	0.9864	855	Inan	0.8391 N	bAKERSFIELD, sAN fRANCISCO	0.2102
3	368 m/(s^2)	0.2044	Computer Science	Bioinformatics	Chris	1.3599	-299	0.6619	703	Tony	0.4431 N	San Diego, San Francisco	0.3332
1	1078 m/(s^2)	0.6648	Computer Game Design	Statistics	Vani	0.2693	837	1.5088	204	Michael	0.2894 N	San Bernardino, Oakland, Modesto	1.7302
2	1007 m/(s^2)	1.3418	Applied Mathematics	Data Science	Eriq	0.5467	871	0.8787	962	Andrew	0.8238 N	Long Beach	1.1678
0	995 m/(s^2)	1.3466	Computer Science	Computational Media	Michael	0.651	-23	1.0154	1233	Sam	0.9517 N	Santa Ana, Riverside	0.0872
4	802 m/(s^2)	-0.1138	Games and Playable Media	Natural Language Processing	Lise	0.9716	1099	0.8258	844	Reilly	0.9293 N	Sacramento, Santa Clarita, Los Angeles	0.2955
3	272 m/(s^2)	0.8189	Computer Engineering	Biotechnology	Chris	1.1013	-39	1.376	1371	Tony	0.8292 N	San Diego	0.2835
2	793 m/(s^2)	1.0263	Applied Mathematics	Computer Science	Eriq	1.0026	1184	1.121	1262	Andrew	0.8954 N	Irvine	1.0596
4	614 m/(s^2)	0.4818	Computer Game Design	Natural Language Processing	Reilly	0.6037	980	1.0217	821	Reilly	0.8454 N	Moreno Valley, Santa Clarita, Anaheim	0.9114
2	1134 m/(s^2)	0.58	Applied Mathematics	Data Science	Fabrice	1.0351	889	0.8893	985	Andrew	1.17 N	Long Beach	1.0203
3	468 m/(s^2)	0.7792	Data Science	Bioengineering	Andrew	1.1332	351	0.7265	643	Fabrice	0.909 N	San Francisco, Bakersfield	0.2931
0	946 m/(s^2)	1.0164	Electrical Engineering	Electrical Engineering, Applied Mathematics, Games and Playable Media, Bioengineering, Technology and Information Management	Michael	0.5737	-121	0.8835	477	Inan	1.2515 N	Santa Ana	0.3105
3	572 m/(s^2)	0.8319	Bioinformatics	Bioinformatics	Chris	0.8728	87	1.137	1020	Fabrice	1.2082 N	Bakersfield	1.729
1	768 m/(s^2)	0.8445	Human Computer Interaction	Computer Game Design	Vani	0.787	992	0.9394	76	Michael	0.7896 N	Oakland, Modesto	0.4063
5	782 m/(s^2)	0.7622	Computer Science	Human Computer Interaction, Games and Playable Media	Inan	0.1729	871	0.2307	596	Lise	0.5948 N	Fresno, Fremont	1.2559
5	999 m/(s^2)	1.4455	Computational Media	Bioengineering, Technology and Information Management, Electrical Engineering, Applied Mathematics, Games and Playable Media	Tony	-0.2209	333	0.7632	924	Chris	0.1628 N	Fremont, Fresno	0.9349
4	597 m/(s^2)	0.1145	Games and Playable Media	Computer Engineering	Reilly	1.2102	969	1.0494	1033	Vani	0.8963 N	Anaheim, Moreno Valley	0.6695
3	-15 m/(s^2)	-0.0236	Computer Engineering	Robotics Engineering	Chris	1.1754	320	1.1502	776	Tony	0.6287 N	Riverside	0.7697
1	1081 m/(s^2)	0.8927	Bioinformatics	Computer Game Design	Vani	0.884	1210	0.674	330	Chris	0.6456 N	Modesto, San Bernardino	1.0684
2	1086 m/(s^2)	0.5477	Applied Mathematics	Data Science	Fabrice	1.4091	755	n/a	1083	Andrew	1.1109 N	Long Beach	1.0255
0	1124 m/(s^2)	1.6408	Electrical Engineering	Robotics Engineering	Michael	0.7833	146	1.392	1032	Sam	0.7831 N	Santa Ana	-0.0626
0	1277 m/(s^2)	0.9068	Electrical Engineering	cOMPUTATIONAL mEDIA	Michael	0.9211	368	0.9562	1193	Sam	N/A	Stockton, Riverside	0.3524
5	1161 m/(s^2)	1.0044	Technology and Information Management	Bioengineering, Games and Playable Media	Inan	1.0433	518	0.3591	1126	Lise	0.4254 N	Fremont	0.4909
2	892 m/(s^2)	1.1846	Human Computer Interaction	Computer Science	Fabrice	0.6502	1014	1.1724	1021	Andrew	1.2471 N	Long Beach	0.5439
1	1066 m/(s^2)	0.9945	Human Computer Interaction	Electrical Engineering, Games and Playable Media, Human Computer Interaction, Technology and Information Management	Vani	0.9364	1098	1.0604	721	Michael	0.5438 N	San Bernardino, Oakland, Modesto	0.9028
5	991 m/(s^2)	0.5641	Robotics Engineering	Bioengineering, Technology and Information Management, Games and Playable Media, Electrical Engineering	Sam	0.5152	529	1.0154	1061	Lise	0.5205 N	Chula Vista, Fresno	1.4245
5	1404 m/(s^2)	0.7549	technology and information management	Applied Mathematics, Bioengineering	Inan	0.1164	458	1.0087	1117	Vani	0.3584 N	Fresno	0.8136
5	867 m/(s^2)	0.3751	Technology and Information Management	Bioengineering, Games and Playable Media, Applied Mathematics	Tony	0.9167	333	0.5582	1071	Lise	-0.0199 N	Fresno, Chula Vista	1.1872
2	530 m/(s^2)	0.8558	Applied Mathematics	Data Science	Fabrice	0.6772	1045	1.1685	882	aNDREW	1.21 N	Irvine	1.5939
3	108 m/(s^2)	0.2052	Bioengineering	Biotechnology	Chris	1.0427	265	1.2882	709	Fabrice	0.9842 N	Bakersfield, San Diego	0.8214
5	1297 m/(s^2)	1.553	Computational Media	Electrical Engineering, Games and Playable Media	Sam	0.6719	734	1.1826	1106	Lise	0.5235 N	Chula Vista	0.4734
3	274 m/(s^2)	0.9435	Bioengineering	Biotechnology	Chris	1.17	-9	1.1877	1848	Fabrice	0.6794 N	Bakersfield	0.6408
0	783 m/(s^2)	0.7705	Electrical Engineering	Robotics Engineering	Inan	0.5574	95	1.3547	660	Inan	0.8412 N	sTOCKTON, sANTA aNA	0.1461
0	733 m/(s^2)	1.049	Electrical Engineering	Robotics Engineering	Andrew	0.5345	594	1.1927	223	Sam	0.655 N	Santa Ana	0.017
2	1237 m/(s^2)	1.3013	Natural Language Processing	Computer Science	Fabrice	0.9859	774	0.6741	1064	Andrew	0.8289 N	Long Beach	1.3582
0	689 m/(s^2)	1.0372	Electrical Engineering	Robotics Engineering	Andrew	0.613	436	1.167	595	Inan	0.5116 N	Santa Ana	0.4692
5	1002 m/(s^2)	0.5023	Technology and Information Management	Games and Playable Media, Electrical Engineering, Bioengineering, Applied Mathematics	Tony	0.9961	445	0.4576	866	n/a	0.5533 N	Chula Vista	0.9964
2	1086 m/(s^2)	1.5013	Natural Language Processing	Data Science	Eriq	0.8797	1167	0.9211	1077	Andrew	1.2532 N	Long Beach	1.4629
2	950 m/(s^2)	0.839	n/a	Computer Game Design	Fabrice	1.3056	938	1.1479	1287	Andrew	1.0212 N	Long Beach	1.3288
3	-260 m/(s^2)	0.3521	Bioinformatics	Bioinformatics	Chris	1.1268	48	1.0399	831	TONY	0.7118 N	San Francisco, Bakersfield	0.586
2	997 m/(s^2)	1.5632	Natural Language Processing	Data Science	Eriq	1.3856	1051	1.3876	541	Andrew	1.3371 N	Long Beach	1.2054
2	964 m/(s^2)	1.136	Applied Mathematics	DATA SCIENCE	Eriq	1.2699	870	0.3682	441	Andrew	0.5766 N	Irvine	0.5922
1	501 m/(s^2)	1.1638	Biotechnology	Statistics	Vani	1.1948	663	1.3866	258	Michael	1.2285 N	San Bernardino, Oakland, San Jose	0.6784
0	903 m/(s^2)	0.6847	Electrical Engineering	Robotics Engineering	Andrew	1.3935	44	1.3067	290	Inan	1.0656 N	Riverside	0.7201
2	831 m/(s^2)	1.0747	Natural Language Processing	Data Science	Fabrice	1.0059	N/A	0.8916	1472	Andrew	0.7592 N	LONG BEACH	-0.0253
3	313 m/(s^2)	0.4817	Bioinformatics	Computer Science	Chris	0.9109	-56	1.3561	1091	Tony	0.521 N	San Diego, Bakersfield	0.7735
3	265 m/(s^2)	0.0813	Statistics	Biotechnology	Chris	1.2742	-168	0.8003	622	Tony	0.4538 N	Bakersfield	1.4863
2	1241 m/(s^2)	1.0203	Applied Mathematics	Data Science	Fabrice	1.0105	937	0.6499	680	Andrew	1.5119 N	Irvine	1.2537
5	851 m/(s^2)	1.0794	Computational Media	Technology and Information Management, Games and Playable Media, Electrical Engineering	Sam	0.455	1032	0.4673	1147	Lise	0.2649 N	Chula Vista, Fremont	0.9596
3	9 m/(s^2)	0.7656	Bioinformatics	Biotechnology	Chris	0.8832	-23	0.9712	1339	Tony	0.6338 N	San Diego	0.7637
1	887 m/(s^2)	0.821	Biotechnology	statistics	Vani	0.9943	1130	1.1206	458	Michael	0.6993 N	Bakersfield, San Diego	0.8118
